@relation basetest_data_3Cond_3Traj

@attribute ENGINE_OOLANT_TEMP numeric
@attribute ENGINE_LOAD numeric
@attribute ENGINE_RPM numeric
@attribute INTAKE_MANIFOLD_PRESSURE numeric
@attribute MAF numeric
@attribute SPEED numeric
@attribute SHORT_TERM_FUEL_TRIM_BANK_1 numeric
@attribute THROTTLE_POS numeric
@attribute TIMING_ADVANCE numeric
@attribute cluster {cluster1,cluster2,cluster3}

@data
0.7377,0.1937,0.1843,0.4231,0.0985,0.1494,1.0000,0.1470,0.5881,?
0.7377,0.2459,0.1553,0.2821,0.0999,0.0000,1.0000,0.1527,0.5048,?
0.7377,0.1982,0.2246,0.3077,0.1483,0.0000,1.0000,0.1974,0.4952,?
0.7377,0.4620,0.2048,0.2308,0.2405,0.0575,1.0000,0.2435,0.3643,?
0.7377,0.3800,0.2976,0.9872,0.2857,0.0000,1.0000,0.1023,0.5976,?
0.7541,0.3800,0.2976,0.9872,0.2857,0.0000,1.0000,0.1873,0.5429,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.2844,1.0000,0.1873,0.5429,?
0.3443,0.6021,0.2518,0.3974,0.3123,0.0575,1.0000,0.2709,0.6548,?
0.3607,0.3621,0.1391,0.3590,0.1263,0.0345,1.0000,0.1700,0.4571,?
0.3770,0.5440,0.2256,0.5000,0.2531,0.2069,1.0000,0.2435,0.5143,?
0.3934,0.6259,0.4242,0.1154,0.4246,0.2989,1.0000,0.2882,0.6548,?
0.4262,0.3920,0.2185,0.3205,0.1993,0.2759,1.0000,0.2320,0.6167,?
0.4590,0.2161,0.1754,0.2821,0.1039,0.0345,1.0000,0.1527,0.4952,?
0.4754,0.2638,0.1443,0.5128,0.1033,0.0230,1.0000,0.1527,0.3833,?
0.4918,0.3621,0.3692,0.0769,0.2599,0.1609,1.0000,0.2378,0.7571,?
0.5082,0.2683,0.2641,0.3846,0.1755,0.1494,1.0000,0.2089,0.6833,?
0.5246,0.5499,0.2188,0.6923,0.2336,0.2759,1.0000,0.2378,0.6262,?
0.5574,0.4441,0.3200,0.1795,0.2854,0.3563,1.0000,0.2493,0.8119,?
0.5738,0.3219,0.3817,0.0641,0.2442,0.4828,1.0000,0.2320,0.7095,?
0.6066,0.2683,0.4004,0.0385,0.2227,0.4943,1.0000,0.2262,0.8310,?
0.6230,0.1058,0.2097,0.2179,0.0833,0.0115,1.0000,0.1354,0.7571,?
0.6393,0.2683,0.1415,0.3205,0.1054,0.0000,1.0000,0.1527,0.3929,?
0.6393,0.2683,0.1415,0.3462,0.1022,0.0000,1.0000,0.1527,0.4476,?
0.6557,0.2638,0.1406,0.3333,0.1013,0.0000,1.0000,0.1527,0.4214,?
0.6721,0.5380,0.2631,0.2949,0.2299,0.2069,1.0000,0.2320,0.5143,?
0.6885,0.4322,0.3738,0.4872,0.2969,0.3448,1.0000,0.2493,0.7000,?
0.7213,0.5320,0.3420,0.0513,0.3078,0.3333,1.0000,0.2594,0.6738,?
0.7377,0.1058,0.2109,0.3590,0.0810,0.2299,1.0000,0.1297,0.7571,?
0.7541,0.2340,0.1650,0.2821,0.1039,0.0230,1.0000,0.1527,0.4857,?
0.7541,0.3040,0.1436,0.3333,0.1059,0.0000,1.0000,0.1585,0.3095,?
0.7705,0.2519,0.1375,0.3205,0.0976,0.0000,1.0000,0.1470,0.4405,?
0.7869,0.2638,0.1388,0.3590,0.0999,0.0000,1.0000,0.1527,0.4310,?
0.7869,0.2578,0.1391,0.3590,0.0968,0.0000,1.0000,0.1527,0.4571,?
0.8033,0.2519,0.1421,0.3205,0.0976,0.0000,1.0000,0.1470,0.4762,?
0.8033,0.2519,0.1409,0.3333,0.0976,0.0000,1.0000,0.1470,0.4405,?
0.7213,0.2742,0.1391,0.3590,0.1025,0.0000,1.0000,0.1527,0.4405,?
0.6721,0.2519,0.1433,0.5769,0.1119,0.1609,1.0000,0.1585,0.4405,?
0.7049,0.4441,0.2748,0.3846,0.2368,0.2529,1.0000,0.2320,0.6738,?
0.7377,0.4858,0.4514,0.4615,0.3630,0.4023,1.0000,0.2709,0.7762,?
0.7377,0.1818,0.3921,0.4359,0.1867,0.4828,1.0000,0.2147,0.8881,?
0.7377,0.0298,0.5663,0.2308,0.1297,0.5057,1.0000,0.1643,0.6452,?
0.7377,0.1982,0.5507,0.0256,0.1397,0.4483,1.0000,0.1643,0.9167,?
0.7541,0.0298,0.3240,0.2308,0.0793,0.1379,1.0000,0.1239,0.2238,?
0.7377,0.2683,0.1501,0.3333,0.1028,0.0000,1.0000,0.1527,0.3548,?
0.7377,0.2399,0.1424,0.3205,0.0953,0.0000,1.0000,0.1470,0.4119,?
0.7377,0.2459,0.1433,0.3462,0.0971,0.0000,1.0000,0.1470,0.4405,?
0.7377,0.2519,0.1403,0.3333,0.0959,0.0000,1.0000,0.1470,0.4762,?
0.7377,0.2578,0.1424,0.3462,0.0988,0.0000,1.0000,0.1527,0.4310,?
0.7377,0.2638,0.1427,0.3462,0.0985,0.0000,1.0000,0.1527,0.4476,?
0.7377,0.2683,0.1430,0.3333,0.1019,0.0000,1.0000,0.1527,0.4405,?
0.7377,0.6140,0.1767,0.2821,0.2219,0.2414,1.0000,0.2435,0.4024,?
0.7377,0.1699,0.4474,0.2692,0.1809,0.3103,1.0000,0.2032,0.8690,?
0.7377,0.0522,0.5125,0.4359,0.1117,0.3218,1.0000,0.1527,0.8976,?
0.7541,0.0999,0.5932,0.0769,0.1930,0.3793,1.0000,0.2147,0.9524,?
0.7541,0.1341,0.6705,0.1923,0.3398,0.4023,1.0000,0.2651,0.9333,?
0.7541,0.2280,0.3405,0.0513,0.1732,0.3218,1.0000,0.2089,0.8214,?
0.7705,0.0939,0.2259,0.2692,0.0787,0.1379,1.0000,0.1297,0.6071,?
0.7705,0.3338,0.2219,0.5769,0.1646,0.2759,1.0000,0.2032,0.6357,?
0.7541,0.4098,0.3484,0.5385,0.2725,0.3103,1.0000,0.2435,0.7286,?
0.7541,0.5261,0.3955,0.5641,0.3493,0.3333,1.0000,0.2651,0.7095,?
0.7541,0.2742,0.5599,0.3974,0.3015,0.3908,1.0000,0.2493,0.8500,?
0.7541,0.5201,0.3976,0.1538,0.3490,0.4483,1.0000,0.2651,0.6833,?
0.7705,0.0760,0.2417,0.1410,0.0770,0.4368,1.0000,0.1239,0.7381,?
0.7705,0.1818,0.1935,0.1667,0.0925,0.4368,1.0000,0.1412,0.5143,?
0.7705,0.1058,0.2256,0.3974,0.0842,0.4943,1.0000,0.1354,0.5976,?
0.7541,0.3279,0.3154,0.3846,0.2070,0.5862,1.0000,0.2205,0.7476,?
0.7541,0.4441,0.3515,0.0641,0.2777,0.5172,1.0000,0.2493,0.7095,?
0.7377,0.2042,0.1822,0.2821,0.1008,0.1149,1.0000,0.1527,0.4667,?
0.7541,0.2742,0.1479,0.3077,0.1054,0.0000,1.0000,0.1527,0.3833,?
0.7377,0.2519,0.1400,0.3333,0.0959,0.0000,1.0000,0.1470,0.4214,?
0.7377,0.4739,0.3441,0.6154,0.3112,0.2529,1.0000,0.2594,0.6643,?
0.7377,0.4441,0.6556,0.5385,0.4904,0.4368,1.0000,0.2824,0.7762,?
0.7377,0.4560,0.5092,0.1026,0.3859,0.5057,1.0000,0.2709,0.7667,?
0.7869,0.7660,0.3099,0.9615,0.4042,0.5632,1.0000,0.3559,0.4857,?
0.8033,0.7183,0.3490,0.0513,0.4100,0.5977,1.0000,0.3170,0.4952,?
0.7705,0.4382,0.3493,0.4872,0.2668,0.6782,1.0000,0.2435,0.7476,?
0.7213,0.0298,0.4147,0.1410,0.1019,0.3678,1.0000,0.1412,0.2429,?
0.7377,0.4098,0.1103,0.4487,0.2594,0.2529,1.0000,0.3617,0.3738,?
0.7541,0.3100,0.1999,0.5256,0.1580,0.3103,1.0000,0.2147,0.7190,?
0.7541,0.5261,0.3646,0.6154,0.3292,0.4828,1.0000,0.2651,0.6643,?
0.7377,0.0417,0.3032,0.5769,0.0876,0.5747,1.0000,0.1916,0.7762,?
0.7377,0.4441,0.3774,0.1667,0.3009,0.6667,1.0000,0.2550,0.7000,?
0.7377,0.0238,0.3811,0.0513,0.0916,0.5747,1.0000,0.1297,0.2333,?
0.7377,0.1699,0.3062,0.3333,0.1366,0.4023,1.0000,0.1700,0.8500,?
0.7377,0.4739,0.3661,0.6410,0.3521,0.5057,1.0000,0.2709,0.7190,?
0.7377,0.6602,0.3979,0.7308,0.4120,0.5632,1.0000,0.2939,0.6357,?
0.7377,0.6483,0.4756,0.7436,0.4712,0.6322,1.0000,0.2997,0.6452,?
0.7541,0.6021,0.5770,0.3846,0.2522,0.6897,1.0000,0.1974,0.6262,?
0.7541,0.3040,0.4823,0.3974,0.2866,0.8046,1.0000,0.2435,0.7857,?
0.7705,0.2042,0.5712,0.2308,0.2608,0.8506,1.0000,0.2378,0.8310,?
0.7705,0.1461,0.5743,0.0385,0.2173,0.8736,1.0000,0.2205,0.8976,?
0.7705,0.0179,0.5755,0.0385,0.1383,0.8506,1.0000,0.1700,0.7952,?
0.7705,0.0238,0.5348,0.0256,0.1228,0.7586,1.0000,0.1585,0.2714,?
0.7705,0.0238,0.3557,0.2051,0.0870,0.5862,1.0000,0.1239,0.2238,?
0.7541,0.1118,0.3521,0.0256,0.1036,0.5977,1.0000,0.1412,0.8595,?
0.7541,0.5082,0.3912,0.5256,0.3493,0.7011,1.0000,0.2651,0.6833,?
0.7377,0.3443,0.6436,0.3590,0.3919,0.5632,1.0000,0.2651,0.8310,?
0.7541,0.1937,0.4416,0.0641,0.2259,0.4253,1.0000,0.2320,0.9167,?
0.7541,0.0119,0.4542,0.1026,0.1071,0.4253,1.0000,0.1470,0.2524,?
0.7541,0.1461,0.4340,0.1923,0.1758,0.4713,1.0000,0.2032,0.8690,?
0.7541,0.2861,0.2861,0.3462,0.1815,0.5632,1.0000,0.2089,0.7571,?
0.7705,0.0358,0.2806,0.0513,0.0696,0.5977,1.0000,0.1182,0.7857,?
0.7705,0.0298,0.3692,0.0641,0.0950,0.5517,1.0000,0.1354,0.5881,?
0.7541,0.5499,0.3032,0.1154,0.2949,0.4713,1.0000,0.2594,0.6167,?
0.7541,0.1520,0.1944,0.2179,0.0893,0.0690,1.0000,0.1354,0.6357,?
0.7541,0.2042,0.1320,0.2821,0.0965,0.0000,1.0000,0.1470,0.3262,?
0.7541,0.6721,0.2760,0.4231,0.2691,0.2069,1.0000,0.2550,0.3643,?
0.7541,0.2519,0.4028,0.2179,0.2156,0.3448,1.0000,0.2205,0.8500,?
0.7541,0.4441,0.4083,0.4744,0.3261,0.4943,1.0000,0.2594,0.7476,?
0.7541,0.0298,0.3377,0.3333,0.1921,0.4828,1.0000,0.2147,0.2238,?
0.7705,0.0462,0.2906,0.4103,0.0825,0.5632,1.0000,0.1297,0.6833,?
0.7705,0.3040,0.3402,0.3333,0.2144,0.5977,1.0000,0.2205,0.7857,?
0.7705,0.0417,0.2589,0.1026,0.0687,0.4483,1.0000,0.1182,0.8024,?
0.7705,0.7943,0.1131,0.1923,0.2101,0.3448,1.0000,0.2997,0.2429,?
0.7541,0.1982,0.4040,0.1154,0.1878,0.4023,1.0000,0.2089,0.8500,?
0.7541,0.2861,0.2778,0.5641,0.1758,0.3678,1.0000,0.2089,0.7286,?
0.7541,0.0358,0.2720,0.1667,0.0713,0.1954,1.0000,0.1182,0.7857,?
0.7541,0.1580,0.1855,0.2821,0.0873,0.0000,1.0000,0.1354,0.5690,?
0.7541,0.2280,0.1467,0.2692,0.0887,0.0000,1.0000,0.1412,0.4310,?
0.7541,0.3979,0.4979,0.4359,0.3496,0.2299,1.0000,0.2594,0.7857,?
0.7541,0.3502,0.4328,0.3333,0.2926,0.3563,1.0000,0.2493,0.8024,?
0.7705,0.0298,0.3460,0.0385,0.0839,0.3563,1.0000,0.1297,0.6738,?
0.7705,0.0358,0.2738,0.1538,0.0690,0.1494,1.0000,0.1182,0.8214,?
0.7705,0.3920,0.1742,0.4103,0.1492,0.1264,1.0000,0.1916,0.5238,?
0.7705,0.2519,0.4655,0.4744,0.2339,0.1954,1.0000,0.2262,0.8500,?
0.7541,0.0119,0.3915,0.0385,0.0959,0.2069,1.0000,0.1470,0.8881,?
0.7705,0.1520,0.1877,0.1667,0.0859,0.1724,1.0000,0.1354,0.6905,?
0.7705,0.1759,0.1849,0.3205,0.0879,0.0000,1.0000,0.1354,0.5143,?
0.7541,0.2280,0.1415,0.2692,0.0913,0.0000,1.0000,0.1412,0.4310,?
0.7541,0.2340,0.1391,0.3077,0.0930,0.0000,1.0000,0.1412,0.4667,?
0.7541,0.2578,0.1443,0.2821,0.0950,0.0000,1.0000,0.1470,0.3833,?
0.7541,0.1818,0.3481,0.3590,0.0899,0.2069,1.0000,0.1297,0.6833,?
0.7705,0.1520,0.1864,0.5513,0.0839,0.1609,1.0000,0.1354,0.6357,?
0.7705,0.1878,0.2766,0.1795,0.1317,0.2299,1.0000,0.1700,0.7381,?
0.7705,0.0238,0.3041,0.2051,0.0739,0.1379,1.0000,0.1182,0.8500,?
0.7869,0.3979,0.1699,0.1923,0.2107,0.1724,1.0000,0.2435,0.4571,?
0.7869,0.2101,0.1767,0.0897,0.0971,0.0575,1.0000,0.1470,0.4762,?
0.7869,0.3800,0.2976,0.9872,0.2857,0.0000,1.0000,0.1873,0.5619,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.2844,1.0000,0.1873,0.5619,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7831,0.3800,0.2976,0.3126,0.2857,0.0000,0.0000,0.0504,0.3857,?
0.7541,0.2802,0.1421,0.3333,0.0988,0.0000,1.0000,0.1527,0.4310,?
0.7541,0.2683,0.1403,0.3718,0.0993,0.0000,1.0000,0.1527,0.4214,?
0.7541,0.2742,0.1378,0.3590,0.0985,0.0000,1.0000,0.1527,0.4405,?
0.7541,0.2683,0.1406,0.3590,0.0993,0.0000,1.0000,0.1527,0.4214,?
0.7541,0.2742,0.1409,0.3333,0.0988,0.0000,1.0000,0.1527,0.4310,?
0.7705,0.2742,0.1452,0.3462,0.1008,0.0000,1.0000,0.1527,0.4214,?
0.7705,0.2802,0.1400,0.3333,0.1011,0.0000,1.0000,0.1527,0.4214,?
0.7705,0.2802,0.1397,0.3462,0.0976,0.0000,1.0000,0.1527,0.4405,?
0.7705,0.2802,0.1406,0.3718,0.0996,0.0000,1.0000,0.1527,0.4310,?
0.7705,0.2742,0.1424,0.3718,0.1019,0.0000,1.0000,0.1527,0.4667,?
0.7705,0.2981,0.1418,0.3333,0.1051,0.0000,1.0000,0.1585,0.4310,?
0.7705,0.2981,0.1409,0.3462,0.1039,0.0000,1.0000,0.1585,0.4214,?
0.7705,0.2921,0.1406,0.3590,0.1059,0.0000,1.0000,0.1585,0.4024,?
0.7705,0.3040,0.1388,0.3846,0.1054,0.0000,1.0000,0.1585,0.4119,?
0.7705,0.3040,0.1391,0.8846,0.1054,0.0000,1.0000,0.1585,0.4024,?
0.7705,0.3398,0.3194,0.3077,0.1952,0.0000,1.0000,0.1081,0.5048,?
0.7705,0.1818,0.7369,0.1282,0.2975,0.0000,1.0000,0.2493,0.9238,?
0.7869,0.3338,0.1546,0.3462,0.1145,0.0000,1.0000,0.1643,0.3548,?
0.7049,0.2221,0.1409,0.2949,0.0893,0.0000,1.0000,0.1412,0.4310,?
0.7377,0.3279,0.1406,0.3590,0.1274,0.0920,1.0000,0.1816,0.3833,?
0.7377,0.2459,0.1605,0.4487,0.1028,0.0460,1.0000,0.1527,0.4952,?
0.7377,0.2638,0.1498,0.3077,0.1022,0.0000,1.0000,0.1527,0.3452,?
0.7377,0.2340,0.1433,0.3077,0.0928,0.0000,1.0000,0.1412,0.4667,?
0.7377,0.2161,0.1424,0.3077,0.0867,0.0000,1.0000,0.1412,0.4214,?
0.7377,0.2161,0.1406,0.2949,0.0867,0.0000,1.0000,0.1354,0.4119,?
0.7377,0.2161,0.1409,0.3077,0.0879,0.0000,1.0000,0.1354,0.4667,?
0.7377,0.2161,0.1439,0.2821,0.0873,0.0000,1.0000,0.1412,0.4762,?
0.7377,0.2161,0.1433,0.3077,0.0876,0.0000,1.0000,0.1412,0.4405,?
0.7377,0.2221,0.1394,0.2949,0.0905,0.0000,1.0000,0.1412,0.4571,?
0.7377,0.2221,0.1430,0.2949,0.0887,0.0000,1.0000,0.1412,0.4762,?
0.7377,0.2161,0.1409,0.2949,0.0885,0.0000,1.0000,0.1412,0.4762,?
0.7377,0.2340,0.1400,0.2821,0.0896,0.0000,1.0000,0.1412,0.4476,?
0.7377,0.2280,0.1391,0.2949,0.0879,0.0000,1.0000,0.1412,0.4476,?
0.7377,0.2280,0.1394,0.2821,0.0887,0.0000,1.0000,0.1412,0.4476,?
0.7377,0.2519,0.1400,0.2821,0.0930,0.0000,1.0000,0.1470,0.4405,?
0.7377,0.2399,0.1400,0.2821,0.0930,0.0000,1.0000,0.1412,0.4762,?
0.7377,0.2459,0.1360,0.2821,0.0899,0.0000,1.0000,0.1412,0.4310,?
0.7377,0.2399,0.1430,0.3077,0.0908,0.0000,1.0000,0.1412,0.4214,?
0.7377,0.2399,0.1406,0.3077,0.0922,0.0000,1.0000,0.1412,0.4119,?
0.7377,0.2340,0.1406,0.2821,0.0919,0.0000,1.0000,0.1412,0.4952,?
0.7377,0.2280,0.1424,0.2949,0.0899,0.0000,1.0000,0.1412,0.4024,?
0.7377,0.2340,0.1403,0.7051,0.0899,0.1034,1.0000,0.1412,0.4310,?
0.7377,0.1639,0.1818,0.3077,0.0919,0.0460,1.0000,0.1470,0.7762,?
0.7377,0.1878,0.1773,0.2949,0.0942,0.0000,1.0000,0.1412,0.4405,?
0.7377,0.2280,0.1397,0.3077,0.0887,0.0000,1.0000,0.1412,0.4214,?
0.7377,0.2399,0.1391,0.3077,0.0899,0.0000,1.0000,0.1412,0.4571,?
0.7213,0.2399,0.1409,0.3077,0.0916,0.0000,1.0000,0.1412,0.4405,?
0.7213,0.2280,0.1403,0.2949,0.0882,0.0000,1.0000,0.1412,0.4405,?
0.7213,0.2340,0.1415,0.3077,0.0873,0.0000,1.0000,0.1412,0.4310,?
0.7213,0.2340,0.1412,0.3077,0.0890,0.0000,1.0000,0.1412,0.4667,?
0.7213,0.2340,0.1439,0.3205,0.0902,0.0000,1.0000,0.1412,0.4476,?
0.7213,0.2340,0.1439,0.2821,0.0899,0.0000,1.0000,0.1412,0.4762,?
0.7213,0.2340,0.1424,0.3077,0.0896,0.0000,1.0000,0.1412,0.4476,?
0.7213,0.2340,0.1388,0.2949,0.0896,0.0000,1.0000,0.1412,0.3929,?
0.7213,0.2340,0.1421,0.3077,0.0890,0.0000,1.0000,0.1412,0.4214,?
0.7213,0.2340,0.1378,0.2949,0.0887,0.0000,1.0000,0.1412,0.4476,?
0.7213,0.2340,0.1415,0.2821,0.0885,0.0000,1.0000,0.1412,0.4310,?
0.7213,0.2340,0.1430,0.2949,0.0887,0.0000,1.0000,0.1412,0.4119,?
0.7377,0.2340,0.1409,0.3077,0.0870,0.0000,1.0000,0.1412,0.4310,?
0.7377,0.2221,0.1378,0.2949,0.0862,0.0000,1.0000,0.1412,0.4310,?
0.7377,0.2340,0.1415,0.2949,0.0890,0.0000,1.0000,0.1412,0.4119,?
0.7377,0.2280,0.1403,0.2821,0.0890,0.0000,1.0000,0.1412,0.4214,?
0.7213,0.2340,0.1467,0.5385,0.0913,0.0690,1.0000,0.1412,0.4762,?
0.7213,0.2921,0.1614,0.2308,0.1139,0.0575,1.0000,0.1643,0.4214,?
0.7213,0.3159,0.1430,0.2949,0.1117,0.0000,1.0000,0.1643,0.2333,?
0.7377,0.2280,0.1436,0.3077,0.0887,0.0000,1.0000,0.1412,0.4476,?
0.7377,0.2399,0.1436,0.3462,0.0896,0.0000,1.0000,0.1412,0.4310,?
0.7377,0.2399,0.1446,0.2949,0.0893,0.0000,1.0000,0.1412,0.4024,?
0.7377,0.2340,0.1439,0.3077,0.0993,0.0000,1.0000,0.1527,0.4571,?
0.7377,0.2340,0.1415,0.3077,0.0873,0.0000,1.0000,0.1412,0.4571,?
0.7377,0.2399,0.1375,0.3077,0.0896,0.0000,1.0000,0.1412,0.4214,?
0.7377,0.2280,0.1436,0.2821,0.0890,0.0000,1.0000,0.1412,0.4667,?
0.7377,0.6423,0.1375,0.1795,0.1852,0.1034,1.0000,0.2205,0.3095,?
0.7377,0.1639,0.1889,0.3333,0.0859,0.0000,1.0000,0.1412,0.6833,?
0.7377,0.2221,0.1443,0.2949,0.0876,0.0000,1.0000,0.1412,0.4571,?
0.7377,0.2399,0.1406,0.2821,0.0913,0.0000,1.0000,0.1412,0.4405,?
0.7377,0.2578,0.1427,0.2949,0.0959,0.0000,1.0000,0.1470,0.4214,?
0.7377,0.5663,0.1589,0.4744,0.1789,0.0575,1.0000,0.2205,0.3357,?
0.7377,0.3443,0.2524,0.7179,0.2070,0.2184,1.0000,0.2262,0.5881,?
0.7377,0.1759,0.2317,0.5128,0.1197,0.2874,1.0000,0.1700,0.7095,?
0.7377,0.2101,0.1727,0.4231,0.1025,0.2184,1.0000,0.1585,0.6262,?
0.7377,0.1520,0.2231,0.1154,0.0953,0.3218,1.0000,0.1470,0.4476,?
0.7377,0.1282,0.2289,0.1923,0.0930,0.2644,1.0000,0.1470,0.4952,?
0.7377,0.1937,0.1898,0.2179,0.0971,0.1839,1.0000,0.1527,0.4762,?
0.7377,0.1520,0.1916,0.2051,0.0842,0.0920,1.0000,0.1354,0.6452,?
0.7377,0.0581,0.2943,0.3974,0.2516,0.3218,1.0000,0.2651,0.6738,?
0.7213,0.1058,0.5086,0.0385,0.1732,0.2874,1.0000,0.2089,0.9238,?
0.7213,0.4501,0.5257,0.7051,0.1835,0.3793,1.0000,0.1816,0.6905,?
0.7377,0.4918,0.4297,0.2308,0.2957,0.4598,1.0000,0.2493,0.6905,?
0.7541,0.3338,0.2882,0.4487,0.2130,0.4138,1.0000,0.2262,0.7286,?
0.7541,0.2742,0.2922,0.3846,0.1681,0.4483,1.0000,0.2032,0.7476,?
0.7541,0.0581,0.2454,0.0769,0.0690,0.4828,1.0000,0.1182,0.3190,?
0.7541,0.0522,0.2167,0.5256,0.0624,0.4483,1.0000,0.1081,0.3643,?
0.7541,0.3800,0.2705,0.3974,0.2013,0.5517,1.0000,0.2205,0.6643,?
0.7541,0.2578,0.3319,0.3077,0.1838,0.5862,1.0000,0.2089,0.7571,?
0.7541,0.2519,0.3478,0.3205,0.1912,0.5862,1.0000,0.2147,0.7857,?
0.7541,0.0462,0.2913,0.0897,0.0764,0.4253,1.0000,0.1239,0.3929,?
0.7541,0.0820,0.1641,0.1282,0.0573,0.0920,1.0000,0.1081,0.5619,?
0.7705,0.1461,0.1302,0.2564,0.0733,0.1724,1.0000,0.1239,0.4952,?
0.7541,0.2519,0.4031,0.1026,0.1054,0.2874,1.0000,0.1470,0.7952,?
0.7705,0.0581,0.1901,0.1154,0.0550,0.1264,1.0000,0.1023,0.4857,?
0.7705,0.0820,0.1629,0.1538,0.0558,0.1034,1.0000,0.1023,0.5690,?
0.7869,0.0700,0.1715,0.1538,0.0584,0.0920,1.0000,0.1081,0.2429,?
0.8033,0.1461,0.1534,0.1795,0.0704,0.0460,1.0000,0.1182,0.5429,?
0.8033,0.0939,0.1644,0.4359,0.0719,0.0575,1.0000,0.1182,0.2143,?
0.8197,0.1878,0.2653,0.3205,0.1237,0.2414,1.0000,0.1643,0.5619,?
0.8361,0.0238,0.5076,0.3974,0.1154,0.3908,1.0000,0.1527,0.6643,?
0.8525,0.0417,0.3946,0.0641,0.1059,0.4598,1.0000,0.1412,0.7476,?
0.8689,0.0760,0.1611,0.0641,0.0558,0.3218,1.0000,0.1023,0.6167,?
0.8525,0.0417,0.2399,0.8462,0.0630,0.3103,1.0000,0.1182,0.7000,?
0.8525,0.4322,0.4153,0.2564,0.2703,0.3793,1.0000,0.2378,0.7000,?
